animeID,name,title_english,type,source,producers,genre,studio,episodes,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,season,year
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Houbunsha,Mecha,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Action,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Action,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Military,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Military,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Sci-Fi,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Sci-Fi,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Mecha,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,MAGES.,Mecha,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Action,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Action,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Military,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Military,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Sci-Fi,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Sci-Fi,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Mecha,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Tokyo MX,Mecha,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Action,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Action,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Military,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Military,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Sci-Fi,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Sci-Fi,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Mecha,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,Asahi Broadcasting,Mecha,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Action,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Action,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Military,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Military,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Sci-Fi,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Sci-Fi,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Mecha,A-1 Pictures,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22729,Aldnoah.Zero,Aldnoah.Zero,TV,Original,BS11,Mecha,TROYCA,12.0,2014-07-06,2014-09-02,23 min per ep,R - 17+ (violence & profanity),7.55,197351,1506,196,349240,3612,"Aldnoah.Zero was streamed in Australia by Hanabee, in the UK by Anime Limited and in the USA by Aniplex of America. The manga adaptation of the anime was published in 2014, written by Olympus Knights and illustrated by Pinakes.  The manga was licensed by Yen Press in the USA in 2015. The creator and director had previously collaborated on Fate/Zero.",Summer 2014,Sundays at 00:00 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Genco,Comedy,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Genco,Harem,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Genco,School,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Genco,Supernatural,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Showgate,Comedy,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Showgate,Harem,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Showgate,School,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22865,Rokujouma no Shinryakusha!?,Invaders of the Rokujyoma!?,TV,Light novel,Showgate,Supernatural,Silver Link.,12.0,2014-07-12,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.28,55635,2551,838,116017,317,Rokujouma no Shinryakusha!? adapts the first 7 novels of Takehaya's light novel series of the same title.,Summer 2014,Saturdays at 01:05 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Action,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Harem,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Comedy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Supernatural,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Romance,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Ecchi,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,Fantasy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Genco,School,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Action,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Harem,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Comedy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Supernatural,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Romance,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Ecchi,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,Fantasy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Media Factory,School,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Action,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Harem,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Comedy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
